id,title,rank,keyword_Location,keyword_Candidate,cluster,clusterLabel
1320987168,reusable shopping bag with recycled arrows sign and vegetables on table,70,Bangladesh,,other,Other
1015437486,Foam food containers are waste problems,71,Thailand,,other,Other
1009680200,"green yellow round fungal mold on a heterogeneous black surface, macro abstract background",72,Belarus,,other,Other
1154618017,"waste foam tray and plastic, waste garbage foam food tray white many pile on the plastic black bag dirty, Bin, Trash, Recycle",73,Thailand,,other,Other
1186064029,Hand putting apple stub in recycling bio bin.,74,Finland,,cosumption,Cosumption
1154405102,Use less plastic concept,75,Russia,,other,Other
500749432,Garbage,76,,,cosumption,Cosumption
1096585232,liquid nitrogen for cooking culinary masterclass,77,Russia,,other,Other
926023138,Smoking Barbecue,78,Latin America|Mexico,,other,Other
1208212209,Eco friendly fast food and drink biodegradable containers from recycle paper with plastic . climate change and environment saving concept .Top view,79,USA,,other,Other
613142766,Rotten vegetables on a wooden background. Top view,80,,,rotten_vegetables,Rotten vegetables
964227182,"Zero waste, plastic free grocery shopping",81,Spain,,other,Other
827473568,Rotten apples,82,Poland,,rotten_vegetables,Rotten vegetables
1371338700,"Young woman peeling orange into  recycling bin, compost bin",83,Serbia,,other,Other
1350035696,The kitchen sink is clogged and the water does not run down the drain,84,Germany,,other,Other
629143376,Used Coffee mug at sidwalk as symbol for pollution.,85,,,other,Other
1419804122,Recycling homemade oil from a frying pan,86,Spain,,other,Other
1408375432,"Circular economy concept. Sharing,reusing,repairing,renovating and recycling existing materials and products as much possible. Energy consumption and CO2 emissions are increasing.",87,,,other,Other
1386797230,"ESG concept of environmental, Green ethical business preserving resources, reducing CO2, caring for employees. Person hand holding with VR screen ESG icon.",88,Thailand,,other,Other
653093224,little kid,89,South Asia|India|Asia,,other,Other
1048321178,top view alimentary plastic,90,Italy,Bioplastic,other,Other
1056384754,Food Poisoning inspection concept,91,USA,,other,Other
494597657,unloading truck in a mountain of trash,92,,,dumpsites,Dumpsites
863075828,multicolored powder dyes,93,Portugal|India,,other,Other
1057362316,Sustainable community concept,94,Thailand,,other,Other
951150012,"Chef cooking in a restaurant kitchen, seen through steam",95,Italy,,other,Other
1147291271,organic food waste,96,Germany,,other,Other
1412869394,Biogas plant in agricultural landscape.,97,Czech Republic,,other,Other
1142988081,"Unpacked, fresh vegetables in a self-service supermarket.",98,Hokkaido|Slovenia,,other,Other
1337038818,Aerial view of coal power plant high pipes with black smokestack polluting atmosphere. Electricity production with fossil fuel concept.,99,,,gas_production,Gas production
477973424,Rotten cucumbers in plastic sacks on the landfill,100,,,dumpsites,Dumpsites
1147291276,organic food waste,101,Germany,,other,Other
1248826784,Asian Woman With Her Daughter Shopping In Supermarket With Face Protective Mask.,102,,,covid-19,Covid-19
1183746200,Recycling  sign on one of the heap of many empty paper coffee cups.,103,Ukraine,,other,Other
1224819928,Aerial view of wind turbines and agriculture field,104,Germany,,other,Other
1280899184,Old disposable coffee cup in the forest.,105,UK,,other,Other
905638378,Recycling Centre,106,Canada,,dumpsites,Dumpsites
1211649774,Microplastic in a spoon on blue background. microplastic in water and food. Microplastic problem. Dangerous additives. Toxic substances.,107,,,other,Other
1353772462,Waste bin with a lot of plastic waste,108,Thailand,,other,Other
1308840407,Food delivery during covid lockdown,109,South Africa,,covid-19,Covid-19
1150981640,"Lifestyle, "" Discarding Food """,110,Canada,,cosumption,Cosumption
660852288,Smoke coming out of two factory chimneys,111,Paris - France|France,,gas_production,Gas production
667845364,Rotten strawberries on the landfill,112,Ukraine,,dumpsites,Dumpsites
1459520458,Fastfood foam parcel box discarded on the beach,113,Pakistan,,other,Other
1179463838,Garbage from debris that is degraded Removal of the waste will increase the accumulation of waste in the storage area.,114,Amravati,,dumpsites,Dumpsites
1170604056,Biodegradable plastic food bags in the fruits and vegetables aisle in a big hypermarket in Romania,115,Romania,,other,Other
1203710789,Slices of stale bread with green mildew on a white saucer over white wooden table. Spoiled bread with mold. Moldy fungus on rotten bread.,116,Bulgaria,,other,Other
1321087603,Pile of different plastic items on white background,117,Ukraine,,other,Other
1083316408,Cotton bags and glass gar for free plastic shopping. Zero waste concept,118,Latvia,,other,Other
1213277030,Man with face mask for protection against influenza virus shopping,119,Serbia,,covid-19,Covid-19
1130906236,Three roll green eco garbage bag with copy space isolated on grey background.,120,Russia,,other,Other
1320209248,A Bunch Of Plastic Rubbish That Cannot Be Recycled.,121,Bulgaria,,other,Other
1190512184,Bacterial culture plate examination by a female researcher in microbiology laboratory,122,Canada,,other,Other
915060238,"Rotten, old fruit and vegetables. Fruit and vegetable waste on compost",123,Germany,,rotten_vegetables,Rotten vegetables
1182413726,Pollution concept. Old factory isolated on white. Industry. 3d illustration,124,Ukraine,,other,Other
96338125,Green Energy,125,,,other,Other
1152192628,Scientist arm in protective gloves hold yellow liquid in bottle,126,Canada,,research,Research
1182413720,Pollution concept. Old factory isolated on white. Industry. 3d illustration,127,Ukraine,,other,Other
1406869042,Flying multi-colored plastic utensils on a blue background.,128,Russia,,other,Other
1141664985,Woman Buying Cereals And Grains In Sustainable Plastic Free Grocery Store,129,South Africa,,organic_markets,Organic markets
495726456,Analyzing food,130,,,other,Other
1477675200,"Aerial view, earth and piles of garbage, plastic bottles and garbage. waste sorting facility Concept of waste disposal and waste separation to preserve the environment and save the world.",131,Thailand,,dumpsites,Dumpsites
491151944,organic waste,132,,,rotten_vegetables,Rotten vegetables
1168091937,cooking oil used for recycling,133,Brazil,,other,Other
1390981317,Environmental pollution and water microplastic. Microplastic with spoon in the seaside sand. Microplastics are contaminated in the sea. Microplastic problem.Threat to human health and the environment,134,Thailand|Oceania|Pacific Islands|Hawaii Islands,,other,Other
1248291688,Abstract design of white powder cloud on dark background,135,,,other,Other
485339173,Factory,136,,,gas_production,Gas production
941859784,Save the Planet,137,France|Spain|Italy,,other,Other
1161771694,Set of food that cause allergy. Top view,138,Russia,,other,Other
1284768619,Woman shopping for fruits and vegetables during pandemic,139,Slovenia,,covid-19,Covid-19
1163857122,"Set of various eco friendly packaging, containers and tableware.",140,Russia,,other,Other
817588804,children hand throwing empty plastic bottle into the trash.saving environment by throwing plastic jung in to the recycle bin or garbage,141,Thailand,,other,Other
180821138,genfood,142,,,other,Other
879953164,Big green and blue barrels on wooden pallets,143,Israel,,other,Other
1217859717,Food delivering at home address,144,Serbia,,covid-19,Covid-19
537519928,"Young corn plant sprout growing from the ground, Agricultural Farm",145,,,other,Other
1419049244,Planet Earth dripping from overturned ice cream cone on beige background. Minimal abstract melting scene. Creative idea of global warming or climate change. Dystopian concept. World provided by NASA.,146,Serbia and Montenegro,,other,Other
1095369114,recycling,147,Spain,,other,Other
1127283397,A bowl of kitchen waste - organic garbage,148,Austria,,other,Other
1019008586,"Leftover food after meal at restaurant. Food waste is a huge and growing environmental, financial, and social problem globally.",149,Thailand,,other,Other
1357520082,City sewer after the rain. storm sewer on the road It's spring,150,,,other,Other
1407265588,Disposable tableware in a pile lie on a blue background.,151,Russia,,other,Other
1202704820,"Plastic trash ready to eat in plate for lunch, white background",152,Ukraine,,other,Other
1195289829,sugar cane industry factory structure,153,Brazil,,gas_production,Gas production
1147024409,"After party, finished candy, full of wrapping paper",154,Hong Kong,,other,Other
1406448629,man scraping food leftovers,155,Southeast Asia|Taiwan|Asia,,cosumption,Cosumption
1079799268,Food Safety Handwritten With Red Marker,156,Bulgaria,,other,Other
844504930,Laboratory,157,,,other,Other
1325836067,Used oil bottles,158,Spain,,other,Other
1406505177,Pouring used cooking oil from frying pan into colander.,159,Thailand,,other,Other
1008675456,Scavenging birds flock to find food at a landfill site,160,UK,,dumpsites,Dumpsites
1183826017,A white mug of warm drink and steam. Tasty hot coffee on a dark table. Black background.,161,Poland,,other,Other
1191907689,Putting Reusable Wooden Gift Tag On Homemade Jars Of Preserved Fruit For Eco Friendly Christmas Gift,162,UK,,other,Other
893057640,Full of plastic cup in recycle bin in the nature.,163,Thailand,,other,Other
1318875454,Holding eco plastic garbage bio bag in roll outdoors,164,USA,,other,Other
813926704,Pile of domestic garbage in landfill dump site,165,Malaysia|Asia,,dumpsites,Dumpsites
1443472073,Close up side shot of microplastics lay on people hand. Concept of water pollution and global warming. Climate change idea. micro plastics concept in food and water or sea,166,Thailand,,other,Other
681825072,Seagull eating trash on beach,167,USA,,other,Other
826802836,Greenhouse_cucumber_1,168,Sweden|Scandinavia,,other,Other
1051442744,Brown farm eggs with red cross in white carton. Eggs recall over salmonella. How to buy safest eggs after recall,169,Ukraine,,other,Other
1328197600,Asian teenage woman shopping in supermarket with face mask protection.,170,Thailand,,covid-19,Covid-19
1296716316,Spoon with microplastics,171,Spain,,other,Other
1222372916,Young worker in sterile protective suit standing in warehouse with hand on hip and holding tablet while looking at camera. He checking out which sector is disinfected from corona virus.,172,Serbia,,other,Other
1330020387,Food delivering at home address,173,Serbia,,other,Other
535876271,orange powder explosion isolated on white,174,India,,other,Other
1270671621,Cleaning carbon deposits on kitchen utensils. Dirty pan bottom and clean. Gray background. Before and after.,175,,,other,Other
1496934851,recycling waste concept. recycling sig green grass in the forest. Idea for reuse for recycling environmental protection world. ecological waste management and a sustainable and economical lifestyle.,176,Thailand,,other,Other
1181813515,Spoon full of micro plastics.,177,,,other,Other
181090608,Industrial tanks,178,,,other,Other
1150684786,"Plastic pollution of food concept
Plastic pollution of food concept
Plastic pollution of food concept",179,Slovenia,,other,Other
962947122,Used Coffee mug - symbol for pollution.,180,Germany,,other,Other
1323303649,Rubbish and garbage in skip for disposal at dump site,181,UK,,dumpsites,Dumpsites
1278764623,Garbage dump with scrap environmental destruction of nature,182,Germany,,other,Other
1316508732,Close-up side shot of microplastics in a spoon with info graphics showing it's content. Concept of water pollution and global warming.,183,Bulgaria,,other,Other
936988414,Food pollution and contamination,184,Italy,,other,Other
1296716322,Microplastic fish,185,Spain,,other,Other
1216998849,Disinfecting groceries during COVID-19,186,Serbia,,covid-19,Covid-19
1396604252,Sorting food waste at home,187,Austria,,cosumption,Cosumption
1499011531,The earth on a yellow dining plate with knife and fork on black background. Illustration of the concept that humans consuming resources of the blue planet,188,UK,,other,Other
1414914790,Close up side shot of microplastics lay on people hand.Concept of water pollution and global warming. Climate change idea.,189,Thailand,,other,Other
1141869699,Food Safety,190,Bulgaria,,other,Other
1043539556,concept of global pollution. The sea full of garbage on the background of nature. Save the planet.,191,Ukraine,,water_pollution,Water pollution
1193357938,Plastic pollution in ocean environmental problem. Fish can eat plastic bags.,192,,,water_pollution,Water pollution
1310916156,100% Recyclable tray and film for food packaging,193,UK,,other,Other
1207411602,Asian farmer working in the field and spraying chemical or fertilizer to young green corn field,194,Thailand,,other,Other
1213977834,Foodborne Pathogen,195,Canada,,other,Other
1389485291,"Plate with plastic pieces instead of food and glass of microplastics instead of water. Microplastic problem concept, ocean pollution ecology problem, environmental impact on nature, top view",196,,,other,Other
1326551743,plastic in food,197,Germany,,other,Other
1337699692,"Messy Food after meal, waste, leftover food on plate, backyard barbecue outdoors finish",198,Russia,,other,Other
1187772496,Process of garbage loading.,199,Russia,,other,Other
1150984868,"Lifestyle, "" Discarding Food """,200,Canada,,cosumption,Cosumption
1128427456,Woman investigating shopping backet with vegetables,201,Poland,,other,Other
987385288,Global warning. Planet as melting ice cream under hot sun. 3d illustration,202,Ukraine,,other,Other
520613602,rotten and moldy orange,203,,,other,Other
1208359069,"Ecosystem and healthy environment concepts and background, Garbage pile in trash dump or landfill, Aerial view garbage trucks unload garbage to a landfill, global warming.",204,Thailand,,dumpsites,Dumpsites
957312514,"Pile of old clothes and shoes dumped on the grass as junk and garbage, littering and polluting the environment",205,Former Yugoslavia,,dumpsites,Dumpsites
1360218152,Mold on Bread,206,Türkiye - Country,,other,Other
1143565189,Tractor spraying herbicide over wheat field with sprayer,207,Slovenia,,other,Other
1481000745,A man is pouring used cooking oil into a bottle.,208,Thailand,,cosumption,Cosumption
1019350744,Air pollution,209,,,other,Other
831031024,Vintage sustainable development concept. 3d illustration.,210,Continent - Geographic Area,,other,Other
1205991778,Laboratory research of curcuma impact on immune system,211,Ukraine,,other,Other
1391962108,Concept of Stop food waste day. Potato peels are one of the most commonly discarded items during food prep.,212,,,other,Other
1141671859,Portrait Of Male Owner Of Sustainable Plastic Free Grocery Store Behind Sales Desk,213,South Africa,,organic_markets,Organic markets
1080868366,Abstract white powder explosion.,214,,,other,Other
1214301180,Young woman standing in front of empty shelf in a supermarket,215,,,covid-19,Covid-19
1293283791,Aerial view of wind turbines and agriculture field,216,Germany,,other,Other
1056372080,Food safety recall,217,USA,,other,Other
1402852398,Coffee and Laughs,218,UK|Northeastern England,,organic_markets,Organic markets
1141664690,Shoppers In Dried Goods Section Of Sustainable Plastic Free Grocery Store,219,South Africa,,organic_markets,Organic markets
1424551915,landfill basin,220,Yogyakarta|Indonesia|Asia,,dumpsites,Dumpsites
1001382428,"Radioactive radiation danger symbol with yellow and black stripes made from food, unsafe food",221,Portugal,,other,Other
1147291278,organic food waste,222,Germany,,cosumption,Cosumption
1461002537,Aerial view of a Sugar Mill Refinery in Rural North Dakota with ponds under a clear sky,223,North Dakota,,gas_production,Gas production
616898910,Garbage cans. Recycling concept.,224,,,other,Other
1315151599,Close Up Of Using A Dispenser For Refilling In A Sustainable Plastic Free Shop,225,Slovenia,,organic_markets,Organic markets
1396367275,A man recycles food waste using a modern kitchen disposer,226,Russia,,cosumption,Cosumption
1137864715,Mature veterinarian in white coat and protective mask on face holding clipboard and using smart phone while standing in cote. In background pigs.,227,Netherlands,,other,Other
1454232119,tray of eggs,228,UK,,other,Other
1429040967,"Bucket with biological garbage, food waste in biodegradable package",229,Austria,,cosumption,Cosumption
545465382,Ice cream on the ground. (selective focus),230,France,,other,Other
514269723,Chemical & Petrochemical Plant,231,,,gas_production,Gas production
1402676194,Checking Out at the Weigh Station,232,UK|Northeastern England,,organic_markets,Organic markets
1178325101,Take away spaghetti meals,233,,,cosumption,Cosumption
1307465572,"When men are alone in the house, the kitchen becomes cluttered.",234,Türkiye - Country,,other,Other
1155266001,Tractor spraying insecticide or fungicide on pomegranate trees in garden,235,Türkiye - Country,,other,Other
1454350858,"Brown banded cockroach,  Supella longipalpa, Satara,Maharashtra, India",236,Maharashtra|India,,other,Other
844504928,Laboratory,237,,,research,Research
1154333862,Industrial plant worker wearing mask and hazard suit for protection.,238,Serbia,,other,Other
1344671937,Stain of chemical or motor oil spilling on concrete ground.,239,Thailand,,other,Other
1371610814,"Woman with magnifying glass exploring raw meat and fruits, space for text. Poison detection",240,Ukraine,,other,Other
511209503,Altona fish market,241,Hamburg - Germany|Altona - Hamburg,,dumpsites,Dumpsites
1213920280,African American woman wearing protective mask while buying fruit at the market.,242,Serbia,,covid-19,Covid-19
1042153956,Abstract powder splatted background. Paint Holi.,243,Thailand,,other,Other
1341237635,"Leakage of granular mineral fertilizers through a hole punched in a jumbo bag inside a warehouse. Defective, leaky bag with ammonium sulfate in stock",244,Ukraine,,other,Other
1320805894,A list of all the plastic materials that cause microplastics. Creative concept of water pollution and global warming.,245,Bulgaria,,other,Other
1354049311,Unrecognizable male putting fuel dispenser in tank while refueling vehicle on self service gas station,246,Spain,,other,Other
1210853880,Scientist inspecting meat sample at laboratory.,247,Serbia,,research,Research
1199889488,Power plant,248,Thailand,,gas_production,Gas production
1147567219,Blue plastic bag on white background. Isolated,249,,,other,Other
1009211254,Dove with garbage.,250,Thailand,,dumpsites,Dumpsites
1313967003,Chimneys Profusely Pumping Steam into the Atmosphere            .,251,South Africa,,gas_production,Gas production
1309804121,"Environmental pollution Waste accumulated by the lake, Football ball exploded in the lake",252,Türkiye - Country,,other,Other
1409812166,Flying multi-colored disposable plastic tableware on a black background. The concept of ecology and recycling of plastic waste.,253,Russia,,other,Other
174696186,World,254,,,other,Other
1661603187,Throwing the coffee cup in the bin,255,Greece,,other,Other
1474998960,Trash,256,Italy,,other,Other
450367571,Industrial Tank,257,,,other,Other
1388411859,Hand holding organic biodegradable waste,258,Italy,,other,Other
1401180597,Pile of potatoes organic waste at compost plant,259,Ukraine,,other,Other
1178135401,Recycling container trash dumpsters being full with garbage,260,,,other,Other
1407610275,throwing banana in a garbage bin,261,,,other,Other
1165782224,Shopping mesh bag and home container for storage cereals. Zero waste concept.,262,,,other,Other
1093869362,Veterinarian doctor feeding pigs at a pig farm,263,Thailand|Asia,,other,Other
1079181304,The sink in the kitchen is clogged and the water does not go down the drain,264,Russia,,other,Other
1131368908,Trash,265,Italy,,other,Other
1340561022,Different garbage cans for recycling in a kitchen,266,,,other,Other
842376898,The waste pile of foam is not used.,267,Thailand,,other,Other
1141673277,Customer Paying For Shopping At Checkout Of Sustainable Plastic Free Grocery Store,268,South Africa,,organic_markets,Organic markets
1454694340,Close up of senior woman peeling an apple,269,Ukraine,,cosumption,Cosumption
1409308613,Macro shot on a bunch of microplastics that cannot be recycled,270,Bulgaria,,other,Other
1137065916,Zero waste grocery shopping,271,Slovenia,,other,Other
1372624734,Modern minimal flat lay with zero waste inscription against light green background.,272,,,other,Other
1370677612,"Woman with magnifying glass exploring vegetables and fruits, closeup. Poison detection",273,Ukraine,,other,Other
1135339546,The hand closes or opens the toilet lid,274,,,other,Other
524169316,Drop Footprint,275,,,other,Other
836292448,white broken plates on a wooden floor,276,Germany,,other,Other
1073145628,Crockery is washed off in the sink with dishwashing detergent,277,Germany,,other,Other
1237316985,Defective water valve at the kitchen sink. Leaking water. Wet and moldy wall. Plumbing work.,278,Czech Republic,,other,Other
862273532,Abstract design of white powder snow cloud,279,,,other,Other
1150285145,Food quality control concept,280,Germany,,research,Research
1372332108,Aerial view from high altitude of little planet earth with cement factory tower with high concrete plant structure at industrial production area at sunset. Manufacturing and global industry concept,281,Ukraine,,gas_production,Gas production
538409665,Veterinarian holding a pig while nurse working trial.,282,,,other,Other
862273526,Abstract design of white powder snow cloud,283,,,other,Other
1132371757,"development of fungal mold in food, green mold on white background, microbiology macro abstract background",284,Belarus,,other,Other
1309903889,Creative veganism and Earth day concept. Rockets of carrots and baby corn flying around planet Earth. Earth model made of paper and fresh green sprouts collage on blue background. Save green planet.,285,,,other,Other
1001533558,Transportation expenses concept - Euro money in car fuel tank,286,Latvia,,other,Other
1157442759,A woman throws garbage in the trash in the kitchen.,287,Israel,,other,Other
512990716,Ice Cream World - Climate Change Concept,288,NASA Kennedy Space Center|Gulf Coast States,,other,Other
1215154263,"Symbolic two person stay away each other keeping social distance, to protecting from the global treath.",289,Türkiye - Country,,other,Other
1154517636,"Hand holding scoop of powdered baby formula, ready to mix in bottles",290,USA,,other,Other
1152555070,Person throwing out garbage in plastic bag,291,Latvia,,other,Other
1191224710,Recycling container trash dumpsters being full with garbage,292,,,other,Other
1093236352,Dumpsters being full with garbage,293,,,other,Other
1009464652,Dumpsters being full with garbage,294,USA,,other,Other
1365527861,Pipe clogged,295,Thailand,,other,Other
1307757430,Biogas plant and agricultural area - aerial view,296,Germany,,other,Other
1293687345,someone holding a very dirty clogged air conditioner furnace filter,297,USA,,other,Other
1214300376,Young woman shopping in a grocery store and wearing protective medical mask,298,,,covid-19,Covid-19
1142683679,biology research scientist working in lab,299,Türkiye - Country,,research,Research
1217857247,Food delivering at home address,300,Serbia,,covid-19,Covid-19
1180542165,Colorful background of pastel powder explosion.Rainbow color dust splash on black background.,301,Thailand,,other,Other
1358124137,"cockroach climbing on a clean bed, bug problems at home, copy space",302,Brazil,,other,Other
1354018419,Measurement the natural radioactivity concentration levels in vegetables,303,Serbia,,other,Other
1345455988,Measuring radioactivity of vegetable after nuclear plant accident,304,Serbia,,other,Other
1141672857,Portrait Of Female Owner Of Sustainable Plastic Free Grocery Store Behind Sales Desk,305,South Africa,,organic_markets,Organic markets
1307106663,Oil from Brazil.,306,Rio de Janeiro|Brazil|Guanabara Bay,,gas_production,Gas production
1135597696,Istanbul,307,Istanbul|Türkiye - Country,,other,Other
878809702,Freeze motion of white powder explosions isolated on black background.,308,Thailand|India,,other,Other
874895200,abstract black dust explosion on white background.,309,Thailand,,other,Other
1055612060,hand holding a trash garbage bag at home to take it away f,310,Russia,,other,Other
1127210123,The ants on waste,311,Thailand,,other,Other
1127393805,Moldy orange,312,Türkiye - Country,,other,Other
1368570052,planet earth on a frying pan,313,Spain,,other,Other
876409814,Freeze motion explosion of white dust on  black background. By throwing talcum powder out of hand. Stopping the movement of white powder on dark background.,314,Thailand,,other,Other
1412869395,Biogas plant in agricultural landscape.,315,Czech Republic,,other,Other
1186063682,Garbage cans.,316,Finland,,other,Other
1368195175,Close Up Of A Female Using A Nuts Dispenser In A Zero Waste Store,317,Slovenia,,organic_markets,Organic markets
1212914228,"Food delivery for Self-isolation and self-quarantine to help stop the spread of coronavirus (COVID-19) , while you wait for test results.",318,Italy|Thailand|India,,covid-19,Covid-19
1247368588,young asian woman wearing mask in summer,319,Japan,,other,Other
1028818178,GMO food,320,,,other,Other
1094263862,The waste of food in today's consumerist society,321,Spain,,other,Other
513494822,Polluted river banks,322,India|Asia,,other,Other
1142684567,biology research scientist working in lab,323,Türkiye - Country,,research,Research
1147902353,hand holding garbage black bag putting in to trash,324,,,other,Other
1144987841,"PIG FARM, Veterinarian At Work",325,Thailand|Asia,,other,Other
874892928,abstract black dust explosion,326,Thailand,,other,Other
1317561253,Food Quality Control Inspection of Sea Fish - Measuring Concentrations of Heavy Metals,327,,,research,Research
1217083891,Banana peel was thrown into the garbage bag for disposal. Look from the inside of the basket.,328,Thailand,,other,Other
1146005028,Oil left,329,Kas|Japan,,other,Other
951644240,black powder,330,Thailand,,other,Other
1131317595,Black powder or flour explosion isolated on white background  freeze stop motion object design,331,Thailand,,other,Other
521699841,gmo food,332,,,other,Other
1308362641,A steel pressure cooker is cooling on a fabric trivet on wooden table,333,USA,,other,Other
994259704,"Kettle whistling, boiling kettle with steam texture on a black background. Vintage, grunge old retro style photo.",334,Poland,,other,Other
1146637936,Safe Food,335,Bulgaria,,other,Other
1213277378,The most important thing is to make a stock of toilet paper!,336,Serbia,,covid-19,Covid-19
