id,title,rank,keyword_Location,keyword_Candidate,cluster,clusterLabel
1345541517,Happy young family going harvesting on an organic farm,41,South Africa,,families_kids,Families kids
637912192,Strawberry field and sunshine in morning at chiang mai thailand,42,Thailand|Chiang Mai Province,,monoculture,Monoculture
1092606746,It's been quite a fruitful season,43,Australia,,manual_labor,Manual labor
1163065638,harvesting sweet potatoes,44,Japan,,other,Other
1279902265,Farmers in masks picking tomatoes after storm,45,Spain,,other,Other
537432292,Young soybean plants growing in cultivated field,46,,,other,Other
692869260,Aerial panorama over healthy green crops in patchwork pasture farmland,47,Europe|UK|Wales,,other,Other
1096948890,Farmer are planning to farm on tablets.,48,Thailand|Asia,,other,Other
1398811723,Controlling the plants,49,Serbia,,quality_control,Quality control
898219740,young man with a basket full of vegetables,50,Spain,,organic_vegetables_fruits,Organic vegetables fruits
494913036,Tractor in the vineyard at sunset,51,Italy|Europe|Tuscany,,monoculture,Monoculture
971090288,Senior Man Picking Up Organic Homegrown Potato,52,Slovenia,,organic_vegetables_fruits,Organic vegetables fruits
518382996,Hands holding bunch of carrots,53,,,other,Other
642438552,Feeding the world one seedling at a time,54,Australia,,other,Other
1346744398,Vegetable farmer arranging freshly picked produce into a crate,55,South Africa,,organic_vegetables_fruits,Organic vegetables fruits
1301134536,Hand putting food scraps and egg shell as compost on a tomato seedling. Organic vegetable farming concept.,56,Philippines,,other,Other
887287264,Mother nature provides,57,South Africa,,manual_labor,Manual labor
1219353504,Sunrise over a Corn Field - background,58,,,monoculture,Monoculture
1287726040,Two Asian male farmers harvesting and packing cabbage on fields,59,Malaysia,,other,Other
1011236426,Farmer touching golden heads of wheat while walking through field,60,Serbia,,other,Other
1312184238,Young African woman buying tomatoes at the market,61,Serbia,,local_markets,Local markets
1320570548,peanuts plantation in countryside Thailand near mountain,62,Thailand,,monoculture,Monoculture
1224290959,Tractor spraying young corn with pesticides,63,Serbia,,monoculture,Monoculture
614106728,Fresh Eggs,64,,,other,Other
1302943151,Golden wheat fields green pasture idyllic country valley aerial panorama,65,England|Europe|Gloucestershire|Vale of Evesham|Worcestershire|Cotswolds|UK,,other,Other
1331531859,family farming of organic products,66,Brazil,,manual_labor,Manual labor
105777147,Woman picking vegetables and man using cultivator in field,67,Canada|Vancouver - Canada|British Columbia,,manual_labor,Manual labor
642438566,He's the team perfectionist,68,Australia,,quality_control,Quality control
1371152906,Organic seedlings planted in rows at sunset.,69,Poland,,other,Other
1280904398,Close up of asian chinese mid adult male farmer both hand holding chilli,70,Malaysia,,manual_labor,Manual labor
1092608154,The farm will be yours when you grow up,71,Australia,,other,Other
1174111702,"A still life of freshly harvested organic vegetables, produce and eggs pictured on the farm they were grown on.",72,,,other,Other
1400583631,Ripe tomato plant growing in greenhouse. Fresh bunch of red natural tomatoes on branch.,73,Slovakia,,organic_vegetables_fruits,Organic vegetables fruits
696326560,Green corn field,74,Czech Republic,,other,Other
1334775716,A male gardener is watering the plants with watering can,75,Ukraine,,other,Other
1360697166,Young potato plants with fresh green leaves in row,76,Netherlands,,monoculture,Monoculture
948055100,young technical woman working in a field of lettuces with a folder,77,California|Spain,,other,Other
1001130596,Farmer standing in a golden wheat field,78,Serbia,,other,Other
1128319351,Close-up of hand harvesting radishes on the plantation,79,Ukraine,,other,Other
1153853763,Organic and fresh produce,80,UK,,organic_vegetables_fruits,Organic vegetables fruits
1158039899,Soybean farmer with drone remote controller in field,81,,,monoculture,Monoculture
1078612490,close-up of gardener's hands planting a tomato seedling,82,Ukraine,,other,Other
1249522339,Tractor spray fertilizer on green field.,83,USA,,monoculture,Monoculture
1198031643,macro of a ladybug (coccinella magnifica) on verbena leafs eating aphids; pesticide free biological pest control through natural enemies; organic farming concept,84,Italy|Alto Adige - Italy,,other,Other
1297005217,Farmer pouring raw milk into container,85,Slovenia,,farming_animals,Farming animals
1319439685,Elderly man on an organic lettuce plantation,86,Minas Gerais State|Brazil,,manual_labor,Manual labor
1218556631,"Woman worker with cans working on diary farm, agriculture industry.",87,Slovakia,,farming_animals,Farming animals
1266765061,Nature-inclusive agriculture in the Netherlands,88,Netherlands|Europe,,other,Other
493073247,Fresh blueberries in harvest baskets,89,,,organic_vegetables_fruits,Organic vegetables fruits
1340963412,Free range chicken,90,Germany,,farming_chickens,Farming chickens
887287274,Green is the only way for me,91,South Africa,,manual_labor,Manual labor
483436568,farmer in soybean fields,92,,,quality_control,Quality control
1158376207,Soybean field,93,Ukraine,,other,Other
1200708256,Farm worker spraying pesticide and insecticide on lemon plantation.,94,Spain,,other,Other
1276645079,Farmer examining quality of cabbage vegetable before harvest,95,Czech Republic,,other,Other
944687438,Vet farmer at work with cow,96,Europe|Italy,,farming_animals,Farming animals
840109674,Fruits and vegetables at a farmers market,97,Russia,,local_markets,Local markets
1462645524,"Vegetables. Organic food box delivery. Tomatoes, potatoes, cucumbers, radish, basil, onions, paprika, lettuce.",98,Russia,,other,Other
1125277351,Close up of crate full of fresh strawberries in greenhouse.,99,Serbia,,organic_vegetables_fruits,Organic vegetables fruits
1414135590,Aerial view of green fields of traditional agriculture,100,China - East Asia,,other,Other
1359500322,Senior farmer in field examining the carrots.,101,Serbia,,other,Other
492699290,Woman Enjoying in her Vegetable Garden,102,,,organic_vegetables_fruits,Organic vegetables fruits
1382389831,Volunteering for the Community,103,Hexham|Northumberland|UK|Northeastern England,,manual_labor,Manual labor
1149217196,Farmer Controlling Tomato Seedlings with Digital Tablet in the Greenhouse,104,Netherlands|Canada|France|Italy|Germany,,quality_control,Quality control
1267300012,One hen in the garden,105,Czech Republic,,farming_chickens,Farming chickens
865889676,kids in an orchard holding red apples,106,Germany,,other,Other
1311585701,Senior farmer standing in corn field examining crop.,107,Serbia,,other,Other
594449268,Agricultural landscape,108,,,monoculture,Monoculture
928441784,"Norman black and white cows grazing on grassy green field with trees on a bright sunny day in Normandy, France. Summer countryside landscape and pasture for cows",109,Normandy|France,,farming_animals,Farming animals
143917825,Plantation carrots,110,Europe,,other,Other
493793294,Framstand sign,111,,,organic_vegetables_fruits,Organic vegetables fruits
1144293608,Two African men inspecting lettuce crops and a mango tree nursery on the fertile banks of the Niger river close to Niamey,112,Africa|Niger|Sahel,,manual_labor,Manual labor
157378019,"Hand Holding Shovel Full of Compost, Home Composting",113,,,other,Other
1304034462,Nothing says family-friendly like an outing to the farm,114,South Africa,,families_kids,Families kids
1325087647,"Two Women With a Basket of Organic Produce, Milk, Eggs and other Groceries Posing Proudly in front of a Hay field at their Organic Retail Sustainable Farm",115,USA,,organic_vegetables_fruits,Organic vegetables fruits
1126797167,Field of potato,116,Ukraine,,monoculture,Monoculture
1413039015,Close up basket of fresh raw organic vegetables in farmer hands,117,Ukraine,,organic_vegetables_fruits,Organic vegetables fruits
1297321946,various hydroponic vegetables and flowers farm,118,Thailand,,other,Other
1160332662,Lavender. Essential oil production season is now.,119,Bulgaria,,other,Other
1471894163,Ripe apple after rain in orchard,120,Ukraine,,other,Other
1408319830,Female employee of sorting factory packing cauliflowers into boxes in warehouse,121,Spain,,other,Other
1438385397,cows in dutch green field and vibrant sky,122,Netherlands|The Hague,,farming_animals,Farming animals
1215793474,Field of lettuce at an organic farm,123,Colombia,,other,Other
1299709070,young corn field with sunset,124,,,other,Other
803406120,Chickens on traditional free range poultry farm,125,Poland,,farming_chickens,Farming chickens
530825529,Farmer with a basket of oranges,126,California|Valencia - Spain|Spain,,organic_vegetables_fruits,Organic vegetables fruits
668076810,Man sowing the land at a farm,127,Colombia,,other,Other
1414162645,Home grown produce,128,Spain,,organic_vegetables_fruits,Organic vegetables fruits
1325763978,Coffee combine harvester,129,Brazil,,monoculture,Monoculture
1318333625,Handshake two farmer after agreement.  Two farmer standing and shaking hands in a  green wheat field.,130,Ukraine,,other,Other
500291143,Four little pigs.,131,Denmark,,farming_animals,Farming animals
1181712886,The man oversees the cockroach,132,Serbia,,quality_control,Quality control
1333170592,Family mother and child girl with organic vegetables healthy eating lifestyle vegan food homegrown carrot and beetroot local farming grocery shopping agriculture concept,133,Norway,,families_kids,Families kids
1018763972,Aerial drone view of cultivated green corn field,134,,,monoculture,Monoculture
830771604,young man picking a tomato from the plant,135,Spain,,organic_vegetables_fruits,Organic vegetables fruits
1377829249,Friends picking grapes in the vineyard,136,Serbia,,manual_labor,Manual labor
1146612777,colorful vegetables on traditional night markets,137,Indonesia|Asia,,organic_vegetables_fruits,Organic vegetables fruits
1248118941,Burgundy vineyards,138,Bourgogne-Franche-Comté|Burgundy - France|France,,monoculture,Monoculture
1251703149,Orange tree plantation,139,Brazil,,other,Other
924304980,"Fresh young green, yellow and red chard vegetable seedlings having just germinated in soil slowly rise above the soil with a very shallow depth of field.",140,,,other,Other
1368439102,Field with potato plants and desert system of irrigation,141,Middle East|Eilat,,monoculture,Monoculture
161816158,"Tamil pickers plucking tea leaves on plantation, Southern India",142,Kerala|India|Asia,,manual_labor,Manual labor
845602310,Farmer with hat standing in a coffee plantation,143,Spain|India|Mexico|USA|Brazil,,other,Other
1164943832,Aerial view of coffee plantation. Sunrise,144,Brazil,,monoculture,Monoculture
1323049139,Plants growth in the underground. Green mint roots spreading in the soil.,145,Germany,,other,Other
1307372905,Proud senior man looks over his land,146,Poland,,other,Other
175192847,Free range organic pigs with curly tail in open field,147,,,farming_animals,Farming animals
1089472502,Free Range Chicken Farm,148,Serbia,,other,Other
1304651030,Wine cork on the soil,149,Italy,,other,Other
871486754,Planting Cauliflower,150,India,,other,Other
1299946422,Aerial views over top of rows of orange trees in plantation in sunset,151,Brazil,,monoculture,Monoculture
1204640807,Herd of Cattle on Sunny Pasture,152,Ireland,,farming_animals,Farming animals
1210040655,Shiitake mushroom on wooden table,153,Japan,,other,Other
1318342719,Young attractive woman holding a basket filled with strawberries,154,Türkiye - Country,,other,Other
182796666,Soybean field at sunrise.,155,Minnesota,,monoculture,Monoculture
1268636389,asian chinese mid adult woman helping her father in the farm greenhouse,156,Malaysia,,greenhouses,Greenhouses
1271715024,Let's Pour Out The Jar,157,UK|Northeastern England,,families_kids,Families kids
1056758656,Organic Farm,158,Serbia,,manual_labor,Manual labor
652345954,Eggs in a bowl,159,Türkiye - Country,,other,Other
1363156129,Soybean field in a sunny day. Agricultural scene.,160,Brazil|Parana State,,other,Other
468607708,Fair trade farming is best for coffee bean produce,161,,,other,Other
695263590,Corn Field,162,UK,,other,Other
1334164272,African worker is gathering coffee beans on plantation in bushy wood,163,Africa,,organic_vegetables_fruits,Organic vegetables fruits
1452319084,Beautiful landscape of a cotton field on the sunrise in Mexico,164,,,other,Other
1450257871,Female farmer giving free apple samples to clients for food tasting,165,Romania,,local_markets,Local markets
578829516,Mayweed flowers in a corn field,166,Sweden|Oland,,other,Other
1343851025,An unrecognizable farmer working in the field. Close-up shot on a farmer's boots.,167,Serbia,,other,Other
1399925411,Fresh organic vegetables,168,Spain,,other,Other
1285020048,Hand collect soil mixed compost prepare grow vegetable in garden,169,Thailand,,other,Other
1344621222,Young gardener with tomato produce,170,Bulgaria,,manual_labor,Manual labor
1423726697,hand holding a traditional glass of Turkish black tea with rows of tea plantations on terraced hills in the background,171,Rize Province|Romania,,other,Other
667734638,Woman buying fresh fruits and vegetables.,172,Serbia,,other,Other
1319019425,Mature farmer woman holding wood box with fresh organic lettuce - Focus on face,173,Spain,,manual_labor,Manual labor
962190590,Farmer with tablet in soybean field,174,Serbia,,other,Other
924393186,Beautiful asian woman harvest tea leaves in tea field in the morning.,175,Thailand|India|Asia,,other,Other
1232396685,Farm life,176,Serbia,,families_kids,Families kids
1414171917,"Ripe plums, prunes with few leaves. Close-up of fresh plums, top view. Photo of edible fruit plum. Texture background of fresh blue plums. Fruit product image.",177,Russia,,other,Other
1318241624,Close-up cassava green leaf and light of sun with blue sky.,178,Thailand,,other,Other
1294552351,"Red fresh cherry coffee beans background,Raw coffee beans",179,Thailand,,other,Other
1189170927,"Organic, Locally Grown Farm Share Box, Community Supported Agriculture CSA box",180,USA,,organic_vegetables_fruits,Organic vegetables fruits
1030425918,Journey travel concept sunset or sunrise over path through countryside field of wheat or barley crops,181,UK,,other,Other
1277767891,Various fresh ripe pumpkins as background,182,Germany,,other,Other
1056758762,Organic Farm,183,Serbia,,manual_labor,Manual labor
513809446,wave brown handicraft weave texture bamboo surface,184,Thailand|Asia,,other,Other
1410519488,strawberry picking,185,Brazil,,organic_vegetables_fruits,Organic vegetables fruits
1270056969,Senior hardworking farmer agronomist in soybean field looking in the distance. Organic food production and cultivation.,186,Serbia,,other,Other
523384342,Baby lamb,187,,,farming_animals,Farming animals
1277078882,Oat cereal fields with blue sky on a sunny summer day before harvest,188,,,other,Other
1152373318,Vertical Farming Offers a Path Toward a Sustainable Future,189,Taiwan,,other,Other
660089058,Tea plantation.Chinese tea.,190,China - East Asia|Asia,,monoculture,Monoculture
1421502475,"male hand holding soil and earthworms , conservation agriculture concept",191,Thailand,,other,Other
1179203947,Fresh vegetables and produce at a farm's market,192,,,other,Other
1435856360,"Aerial Images of agricultural plantation in southern Portugal, with a vast green area",193,Portugal,,monoculture,Monoculture
105776822,Farmer on tractor in field,194,Canada|Vancouver - Canada|British Columbia,,manual_labor,Manual labor
1257426541,working in the coffee crop,195,Brazil,,other,Other
1334118253,Proud business owner of an organic farm holding fresh onion and beets while smiling at camera,196,Argentina,,other,Other
1215698366,"sheeps grazing in fields of Extremadura, spain",197,Spain|Extremadura,,other,Other
1449828143,Modern agriculture science and technology concept. Farm researcher staff working overlay IOT tech icon.,198,Thailand,,quality_control,Quality control
1325263673,Worker with eggs in poultry farm,199,Argentina,,other,Other
1364083209,Technology in the field - digital tablet,200,Latin America|Brazil,,other,Other
1187394613,You reap what you sow in life,201,South Africa,,manual_labor,Manual labor
642438650,They've had a great harvest so far,202,Australia,,other,Other
637053954,Aerial panorama of the green rice fields,203,Indonesia|Bali|Asia,,other,Other
1264855651,Vegetable garden,204,Serbia,,organic_vegetables_fruits,Organic vegetables fruits
1128102492,Farmer spraying his crops using a drone,205,Türkiye - Country,,other,Other
1414492702,Piglets playing together on grassy field in organic farm,206,Slovenia,,farming_animals,Farming animals
1289002112,Female farm worker harvesting apples in apple orchard,207,Former Yugoslavia,,other,Other
1191459251,Strawberries in Full Bloom,208,Northumberland|UK,,monoculture,Monoculture
1322491055,African farmer man working at greenhouse while holding a banana bunch - Focus on face,209,Spain,,other,Other
518175199,Tea plantation on sunset,210,India|Malaysia|Japan|Munnar|Asia,,monoculture,Monoculture
959895444,"Eco friendly, bio, no waste, zero pollution, pesticide free agriculture or/and biofuel concept. 3d rendering of thumbs up icon on fresh spring meadow with blue sky in background.",211,,,other,Other
1391980325,Farmer harvesting green beans,212,Pernambuco State|Northeastern Brazil|Brazil,,manual_labor,Manual labor
1301392078,Happy farmers inside the nursery.,213,Thailand,,greenhouses,Greenhouses
1183987681,"Curious Cows, Austrian Alps Panorama",214,Salzkammergut|Austria|Grundlsee Area|Ausseerland,,farming_animals,Farming animals
1303310484,Sunset Soy,215,New Jersey|USA,,monoculture,Monoculture
904559680,This farm is my pride and joy,216,Australia,,manual_labor,Manual labor
1447011226,Hydroponic robot farming,217,,,greenhouses,Greenhouses
994242994,Senior farm worker examining wheat crops field,218,Serbia,,other,Other
1453659544,Drone's Eye View: A New Perspective on Agricultural Patterns.,219,Gisborne|Romania,,other,Other
934354222,Friendly team harvesting fresh vegetables from the community greenhouse garden and planning harvest season on a digital tablet - Focus on man hands - Healthy lifestyle and organic products concept,220,Spain,,manual_labor,Manual labor
477487589,Red grapes.,221,Spain,,other,Other
959189702,McLaren Vale wine valley,222,South Australia|Australia|Country - Geographic Area|Adelaide,,other,Other
1477563388,Cabbage field aerial view just above. Leaf vegetables agriculture field,223,Spain,,monoculture,Monoculture
1414261086,corn on blue sky cornfield agriculture fresh food organic harvesting,224,Canada,,other,Other
1432272051,Rows of vegetable crops on organic smallholding farm,225,Southeast England|East Sussex|UK,,other,Other
1250740666,Aerial View of Sonoma Country California,226,California|Sonoma County|USA|Northern California|Sonoma,,monoculture,Monoculture
904559508,This one's all mine,227,Australia,,families_kids,Families kids
109725203,Female workers planting rice in Vietnam,228,Laos|Thailand|Cambodia|Vietnam|China - East Asia|Asia,,other,Other
1348837698,Female farmer who is feeding beasts at the cow farm,229,Spain,,farming_animals,Farming animals
1412751704,Female Farmer is Holding a Digital Tablet in a Farm Field. Smart Farming,230,Türkiye - Country,,other,Other
538889138,African woman laughing,231,South Africa|Cape Town|Western Cape Province|Africa,,other,Other
622071668,"Young African woman collecting coffee cherries, East Africa",232,Horn of Africa|Ethiopia|Africa|East Africa,Ethiopian Culture,manual_labor,Manual labor
696198482,Wheat_sunset,233,Sweden|Denmark|Scandinavia,,other,Other
1274065316,Glad boy holding colorful ears of indian corn at the seasonal agricultural fair,234,USA,,other,Other
1347650623,Young mother going harvesting with her two kids,235,South Africa,,families_kids,Families kids
1472932685,Group of people working inside farm greenhouse picking up organic vegetables - Harvest and local market concept - Focus on african woman body,236,Spain,,greenhouses,Greenhouses
1297006579,Farmer pouring raw milk into container,237,Slovenia,,farming_animals,Farming animals
1336738030,Apple orchard,238,Italy|Piedmont - Italy,,organic_vegetables_fruits,Organic vegetables fruits
1240144736,"Leafs of a green salad, nature background",239,Spain,,other,Other
1437694571,Farm worker hand picking organic Fuji apples using a professional picking bag during harvest season in South Tyrol,240,Trentino-Alto Adige|Alto Adige - Italy|Italy,,organic_vegetables_fruits,Organic vegetables fruits
1368007723,Multiracial women holding wood boxes with fresh organic vegetables - Main focus on african female hands,241,Spain,,other,Other
532333666,Farmers Putting Out Hay for the Sheep,242,Northumberland|UK,,farming_animals,Farming animals
1403606844,Organic farmers loading van with boxes of produce,243,Argentina|Buenos Aires,,other,Other
1355996921,asian chinese mid adult couple satisfied with their harvesting homegrown produce vegetables,244,Malaysia,,quality_control,Quality control
1435128413,female farmer gathering fresh green salad in a garden.,245,Italy,,other,Other
1344801987,coffee plantation in costa rica at harvest time,246,Costa Rica,,other,Other
642438562,Every seedling has a story,247,Australia,,manual_labor,Manual labor
1312174857,Arugula micro greens,248,Italy,,other,Other
825803890,Female veterinarian with chicken,249,France,,farming_chickens,Farming chickens
1284900523,Woman holding lettuce while working in greenhouse,250,Slovenia,,other,Other
1160316337,Tea plantations,251,Munnar|China - East Asia|Asia,,other,Other
1323509519,Perfectly imperfect,252,Germany,,other,Other
1343498805,A great variety of Italian tomatoes and other vegetables and fruits of the Mediterranean diet,253,Italy,,local_markets,Local markets
934538578,Beautiful asian woman harvest tea leaves in tea field in the morning.,254,Thailand|India|Asia,,other,Other
1336631845,"Farmer in the garden picking spinach, bio fresh organic vegetable, harvest on farm",255,Poland,,organic_vegetables_fruits,Organic vegetables fruits
1362345931,Successful african businessman looks satisfied at a cocoa bean from his plantation.,256,Cameroon|Africa,,organic_vegetables_fruits,Organic vegetables fruits
470248962,tea plantations sunset,257,Malaysia|India|Cameron Highlands|Kenya|Assam|Sri Lanka|Munnar|Sikkim|Darjeeling - India|China - East Asia|Asia,,other,Other
889695434,"Beekeeper At Work, Cleaning and Inspecting Hive",258,Canada|Quebec,,bees_honey,Bees honey
1414065244,A young man and a female African coworker with a laptop are analyzing tomatoes from a vegetable garden.,259,Europe|Serbia|Belgrade - Serbia,,other,Other
1317966790,Little girl is collecting eggs in basket in the farm,260,Türkiye - Country,,families_kids,Families kids
1171272409,Farmer checking the quality of wheat,261,Serbia,,other,Other
955685304,"Green country field of potato with row lines, top view, aerial photo",262,Finland,,monoculture,Monoculture
1128238432,Young plant of tomato vegetable growing indoors on a windowsill and hand with spray bottle,263,Germany,,other,Other
1135740101,"Happy team harvesting fresh vegetables from the community greenhouse garden and seeding for the next season organic products - Focus on left girl face - Healthy lifestyle, enviroment concept",264,South America|Spain|Africa|Asia|Australia|South Africa|New Zealand|Pacific Islands|Hawaii Islands,,community,Community
1305605827,The Ways of the Field,265,France,,other,Other
1320059424,Close-up on a farmer using an app to track the productivity of his harvest,266,Colombia,,quality_control,Quality control
599495500,Close-up of woman planting in organic farm,267,,,other,Other
1494718161,Young farmer uses her tablet in the hay field,268,Canada,,other,Other
1331531814,Farmer couple walking in the middle of the plantation,269,Brazil,,other,Other
1268637009,asian chinese mid adult woman examining her organic farm growth with digital tablet recording,270,Malaysia|Asia,,quality_control,Quality control
1334094519,Plowing close-up,271,Serbia,,manual_labor,Manual labor
1482579190,Happy Latin farmer working inside agricultural greenhouse - Farm people lifestyle concept,272,Latin America|Spain,,greenhouses,Greenhouses
936193508,Cute little boy holding a bunch of fresh organic carrots in domestic garden,273,Russia,,organic_vegetables_fruits,Organic vegetables fruits
1089669498,Soybean field,274,Brazil,,other,Other
663860398,Directly above overhead view of fresh young green seedlings having just germinated in soil slowly rise above the soil.,275,,,other,Other
1308438811,"Little boys picking up olives in olive grove, Tuscany, Italy",276,Tuscany|Europe|Italy,,families_kids,Families kids
1334437606,Livestock breeding feeding group of brown cows in the stable.,277,Germany,,farming_animals,Farming animals
1334515748,Women sorting cherry,278,Spain,,manual_labor,Manual labor
1440572041,Workers working at an organic farm cultivating green vegetables,279,Argentina,,greenhouses,Greenhouses
1262233691,Soy plantation at sunset. Spring landscape in the setting sun.,280,Czech Republic,,monoculture,Monoculture
1056759048,Organic Farm And Free Range Chicken Eggs,281,Serbia,,farming_chickens,Farming chickens
537618251,Free Range,282,California,,farming_chickens,Farming chickens
951551514,Banana on tree,283,Thailand|Brazil|Pacific Islands|Hawaii Islands,,other,Other
1409652216,male farmer in a shirt in a cornfield uses a smartphone to check plant records in an electronic crop database. An agronomist checks plants for parasites.,284,Belarus,,quality_control,Quality control
1304018836,Brown really brings out my eyes don't you think?,285,South Africa,,farming_animals,Farming animals
175419081,Irrigation sprinkler watering crops on fertile farm land,286,California|City of Monterey - California|USA|Salinas - California|Monterey Peninsula,,monoculture,Monoculture
179091605,"Corn crop and silo's in Gilbert, AZ",287,Arizona|Phoenix - Arizona|USA|Southwest USA,,other,Other
1389101268,Happy woman buying organic eggs outdoors at local family farmers market.,288,Slovakia,,families_kids,Families kids
1447011255,Automated hydroponic farm,289,,,other,Other
530815101,Farmer with a basket of oranges,290,California|Valencia - Spain|Spain,,organic_vegetables_fruits,Organic vegetables fruits
492198415,Peekaboo Pig,291,Denmark,,farming_animals,Farming animals
1154638380,Tea plantation in Porto Formoso on the north coast of the island of Sao Miguel in Azores on a ocean and blue sky background.,292,Portugal|Europe|Azores|Atlantic Islands,,monoculture,Monoculture
1331531198,family farming of organic products,293,Brazil,,organic_vegetables_fruits,Organic vegetables fruits
1345986624,vegetables in a wooden box,294,Spain,,organic_vegetables_fruits,Organic vegetables fruits
1160182989,Macro Orange Ladybug close up on a green leaf,295,South Africa,,other,Other
1476756354,Portrait of farmer with tablet in front of his tractor,296,Brazil,,other,Other
1342022765,Female farmer walking through vineyards while carrying large basket of fresh produce,297,South Africa,,organic_vegetables_fruits,Organic vegetables fruits
1367839384,Landscape with green strawberry field with blue sky and clouds on the horizon.,298,Germany,,monoculture,Monoculture
802263914,Happy woman farmer smiling,299,Thailand|Asia,,manual_labor,Manual labor
1487313389,"creation of the almighty creator, with its natural splendor",300,Chiang Rai Province|Sumatra Indonesia|Indonesia|Asia,,monoculture,Monoculture
1165006052,Agri-tech Specialists Examining Stacks of Indoor Crops,301,Taiwan,,other,Other
923225696,Aerial Shot Of Organic Vegetables On Farm Plot,302,Germany,,other,Other
1412751945,Female Farmer is Holding a Digital Tablet in a Farm Field. Smart Farming,303,Türkiye - Country,,other,Other
1342480600,"free range, healthy brown organic chickens and a white rooster on a green meadow.",304,Germany,,farming_chickens,Farming chickens
1317431587,Young blonde female greenhouse worker with box of strawberries,305,,,greenhouses,Greenhouses
1152223974,Taiwanese Hydroculture Specialist Studying Farming Results,306,Taiwan,,other,Other
1238650665,This was a good year for my plants,307,Serbia,,manual_labor,Manual labor
1298876287,Cauliflower grows in organic soil in the garden on the vegetable area.,308,India,,other,Other
515011994,Lucky Chicken,309,Upper Austria,,farming_chickens,Farming chickens
